FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW answer count,FLOW answer length median,FLOW answer length variance,FLOW response time median,FLOW response time variance,FLOW label
27.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.96,25,1050,0.0400005,5.42499999999929E-11,42,0,1,24,42,0,0.002192,2.50261052083333E-06,0
97.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.075684,40,1680,0.001752,4.1145382642998E-07,42,0,1,0,0,0,0,0,1
97.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,286,0,0,286,0,1,1,342,0,0.010899,0,1
20.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833312,6,1716,0.166658,1.29040000000018E-10,286,0,1,5,342,0,0.011107,2.65589536E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999983,11,462,0.099997,2.13810000000041E-10,42,0,1,10,42,0,0.003974,3.8657705E-07,0
4.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972219,36,10296,0.027779,6.10155102040862E-11,286,0,1,35,342,0,0.008018,6.54140484897959E-07,0
94.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888884,9,2574,0.1111105,1.70999999999973E-10,286,0,1,9,342,0,0.011129,6.09742098765432E-07,1
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979618,49,14014,0.020408,4.6373263888889E-11,286,0,1,48,342,0,0.0080035,1.24154395789931E-06,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979597,49,14014,0.020408,4.7447482638889E-11,286,0,1,48,342,0,0.0080585,8.73931787760417E-07,0
26.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.749994,4,1144,0.249998,5.99999999995649E-12,286,0,1,4,342,0,0.0111,1.94750000000003E-09,0
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928564,14,588,0.071429,1.81230769230717E-10,42,0,1,14,42,0,0.0039775,1.03268673469388E-07,1
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971423,35,1470,0.028571,4.5900519031138E-11,42,0,1,34,42,0,0.0008925,2.82612798356401E-06,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972232,36,10296,0.027778,8.45110204081627E-11,286,0,1,35,342,0,0.007994,1.5305845355102E-06,0
69.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833331,6,1716,0.166666,3.3359999999969E-11,286,0,1,6,342,0,0.011076,2.936769E-06,0
48.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974365,39,11154,0.0256415,1.093608033241E-10,286,0,1,38,342,0,0.0084215,7.68834272160665E-07,0
23.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.965521,29,8294,0.0344825,1.72809948979585E-10,286,0,1,28,342,0,0.008023,5.11033718112245E-07,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979602,49,14014,0.020408,5.87343749999989E-11,286,0,1,48,342,0,0.008073,9.54026388888889E-07,0
24.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944446,18,5148,0.055555,7.91695501730231E-11,286,0,1,17,342,0,0.011082,1.36670645674741E-06,0
51.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928569,14,4004,0.071431,1.56390532544383E-10,286,0,1,13,342,0,0.011148,8.02710946745562E-07,0
59.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.923063,13,546,0.076925,1.30076388888887E-10,42,0,1,12,42,0,0.0041945,3.21259354166667E-07,0
29.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916664,12,3432,0.083333,3.00809917355376E-10,286,0,1,11,342,0,0.011135,5.92725107438016E-07,0
95.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666674,3,858,0.333337,4.89999999997094E-11,286,0,1,3,342,0,0.011168,2.29066666666671E-09,1
69.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833335,6,1716,0.166662,1.98800000000109E-10,286,0,1,6,342,0,0.0111435,3.48718491666666E-06,0
81.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950001,20,5720,0.050001,3.48260387811615E-10,286,0,1,19,342,0,0.011156,2.11057076454294E-06,0
19.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.961538,26,7436,0.03846,2.36496959999993E-09,286,0,1,25,342,0,0.008234,1.1770788096E-06,0
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999952,41,1722,0.025,5.49599999999972E-11,42,0,1,40,42,0,0.0008815,4.456303419375E-06,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.970589,34,9724,0.029414,1.5259136822774E-10,286,0,1,33,342,0,0.008014,2.60500489807163E-06,0
9.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888902,9,378,0.111113,6.64374999999959E-11,42,0,1,8,42,0,0.003972,3.047249375E-07,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899996,10,420,0.099998,4.55802469135888E-11,42,0,1,9,42,0,0.004,1.01623555555556E-07,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974987,40,11440,0.025,4.97094017093994E-11,286,0,1,39,342,0,0.008039,7.46602049309665E-06,0
16.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.960012,25,7150,0.0400015,8.78333333333509E-11,286,0,1,24,342,0,0.0104585,3.20121412326389E-06,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949985,20,840,0.049999,1.06376731301935E-10,42,0,1,19,42,0,0.003962,3.61198880886427E-07,0
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962957,27,7722,0.0370375,1.73463017751466E-10,286,0,1,26,342,0,0.0080565,8.75131668639053E-07,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97778,45,1890,0.0222225,6.06528925619838E-11,42,0,1,44,42,0,0.0009055,2.78727836260331E-07,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.95455,22,6292,0.045455,1.3903854875283E-10,286,0,1,21,342,0,0.011035,3.26498696598639E-06,0
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971435,35,1470,0.028572,7.14126297577857E-11,42,0,1,34,42,0,0.000912,2.66269993079585E-07,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.874978,8,2288,0.124989,2.18122448979489E-10,286,0,1,8,342,0,0.0111955,7.57987109375E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928607,27,7722,0.0357145,5.3534023668638E-11,286,0,1,27,342,0,0.008286,6.51714101508916E-07,0
16.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.960008,25,7150,0.040002,2.72172222222224E-09,286,0,1,24,342,0,0.009799,0.000388221029388,0
37.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977805,45,1890,0.022222,1.29133780991734E-10,42,0,1,44,42,0,0.0008965,4.54556964359504E-07,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977779,45,1890,0.022223,7.73238636363612E-11,42,0,1,44,42,0,0.0009165,9.00288340909091E-06,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.874987,8,2288,0.125,3.84081632653184E-11,286,0,1,8,342,0,0.0111365,2.2181924375E-06,0
17.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.968743,32,1344,0.03125,1.13787721123828E-10,42,0,1,31,42,0,0.000863,7.8042710301769E-07,0
16.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.959993,25,7150,0.04,3.45399305555594E-11,286,0,1,24,342,0,0.0102875,2.97669066666667E-06,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950001,20,840,0.049999,2.089972299169E-10,42,0,1,19,42,0,0.003941,1.24874126869806E-06,0
73.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977776,45,1890,0.022222,1.41512396694219E-10,42,0,1,44,42,0,0.0008965,1.32043140702479E-06,0
83.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947371,19,798,0.052632,1.63200617283948E-10,42,0,1,18,42,0,0.0039645,7.58544691358025E-08,0
1.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.976191,42,1764,0.023809,6.3029149315883E-11,42,0,1,41,42,0,0.000905,2.42091337775134E-06,0
83.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947396,19,798,0.0526345,1.3965432098766E-10,42,0,1,18,42,0,0.0039675,6.39118309876543E-06,0
88.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979588,49,2058,0.020407,1.04534722222222E-10,42,0,1,48,42,0,0.0008755,6.95042760416667E-08,0
29.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833348,11,3146,0.0833335,2.72559999999974E-10,286,0,1,11,342,0,0.011095,4.6199147107438E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964284,28,8008,0.035715,1.70543209876545E-10,286,0,1,27,342,0,0.008061,1.33640385459534E-06,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899998,10,420,0.099996,1.26172839506176E-10,42,0,1,9,42,0,0.004003,3.38021061728395E-07,1
43.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999958,31,1302,0.0333335,6.01288888888768E-11,42,0,1,30,42,0,0.0008985,1.67931312888889E-06,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972209,36,10296,0.027777,1.53954285714289E-10,286,0,1,35,342,0,0.00806,6.80948004897959E-07,0
60.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972979,37,10582,0.027026,5.03788580246909E-11,286,0,1,36,342,0,0.008018,6.63913654320988E-07,0
46.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972227,36,1512,0.027778,8.80212244897987E-11,42,0,1,35,42,0,0.000902,2.02605760816327E-06,0
17.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.968746,32,1344,0.03125,1.52241415192515E-10,42,0,1,31,42,0,0.000945,3.43389703850156E-06,0
26.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.750012,4,1144,0.250001,2.4666666666642E-11,286,0,1,4,342,0,0.009875,1.53347675E-06,0
90.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947386,37,10582,0.0263165,2.95811728395064E-10,286,0,1,37,342,0,0.008169,6.49093696128561E-07,0
58.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.958313,24,1008,0.041663,4.7138752362951E-10,42,0,1,23,42,0,0.007061,0.00081779492434,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666659,3,126,0.3333295,2.24999999996287E-12,42,0,1,3,42,0,0.004127,2.09258E-07,0
27.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.959999,25,1050,0.04,5.90399305555533E-11,42,0,1,24,42,0,0.0031415,2.86165320659722E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900003,10,420,0.100002,9.20000000000124E-11,42,0,1,9,42,0,0.004024,4.38941777777778E-07,0
99.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.994728,158,45188,0.005665,1.97002398619822E-05,286,0,1,0,0,0,0,0,1
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.800024,9,378,0.1000045,3.49999999999971E-11,42,0,1,8,42,0,0.146095,0.01639184201825,1
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928577,27,7722,0.0357165,1.01250000000007E-10,286,0,1,27,342,0,0.008301,4.14298320987654E-07,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.75002,7,294,0.125009,2.09888888888902E-10,42,0,1,7,42,0,0.003999,1.28162934693878E-06,0
45.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833309,6,1716,0.166663,2.53600000000507E-11,286,0,1,6,342,0,0.011096,3.71452755555555E-06,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.874987,8,2288,0.124998,2.39551020408214E-10,286,0,1,8,342,0,0.011524,1.1291411875E-06,0
11.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978723,47,1974,0.0212765,9.43728733459351E-11,42,0,1,46,42,0,0.000864,3.18753021597353E-06,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666675,3,126,0.3333375,4.22499999999041E-11,42,0,1,3,42,0,0.004107,4.6288888888889E-10,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964294,28,8008,0.035714,4.65377229080998E-11,286,0,1,27,342,0,0.008025,7.82230691358025E-07,0
57.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.87498,8,2288,0.124996,2.41551020408173E-10,286,0,1,8,342,0,0.0111455,3.284519375E-07,0
7.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949992,20,5720,0.050001,1.92875346260375E-10,286,0,1,19,342,0,0.011059,0.000743837037219,0
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971431,35,1470,0.028572,1.05661764705884E-10,42,0,1,34,42,0,0.0008785,6.9216398615917E-07,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.75002,7,294,0.125,1.20888888888882E-10,42,0,1,7,42,0,0.004017,1.49509220408163E-06,0
96.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966668,30,1260,0.033335,8.30630202140226E-11,42,0,1,30,42,0,0.004458,0.000671270527046,1
96.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.432885,202,8484,0.001762,4.58471463340016E-06,42,0,1,0,0,0,0,0,1
80.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928574,14,588,0.07143,1.5140828402364E-10,42,0,1,13,42,0,0.003998,1.43379637869823E-06,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972202,36,10296,0.027777,5.58171428571441E-11,286,0,1,35,342,0,0.007996,2.79596544979592E-06,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950009,20,840,0.050003,2.08459833795023E-10,42,0,1,19,42,0,0.003983,6.27409313019391E-07,0
44.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999982,29,8294,0.0357145,1.2065816326531E-10,286,0,1,28,342,0,0.0082745,1.36913360586735E-06,0
68.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971433,35,1470,0.0285715,2.25994809688575E-11,42,0,1,34,42,0,0.000894,6.79685124567474E-07,0
88.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979594,49,2058,0.020408,1.3170659722222E-10,42,0,1,48,42,0,0.000863,7.25273537326389E-08,0
98.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.991529,158,45188,0.005677,5.7929132810256E-06,286,0,1,0,0,0,0,0,1
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966667,30,1260,0.033334,1.00846611177166E-10,42,0,1,26,42,0,0.4218895,0.061920080622006,1
83.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947366,19,798,0.0526335,1.27580246913572E-10,42,0,1,18,42,0,0.0039645,8.54625728395062E-07,0
68.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971434,35,1470,0.028572,1.45951557093427E-11,42,0,1,34,42,0,0.000892,9.79086650519031E-07,0
59.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.923079,13,546,0.076927,1.40687499999977E-10,42,0,1,12,42,0,0.004,8.0975763888889E-09,0
97.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,286,0,0,286,0,1,1,342,0,0.011226,0,1
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977272,44,1848,0.022727,3.53996755002711E-11,42,0,1,43,42,0,0.000911,1.27498599242834E-06,0
23.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.965519,29,8294,0.0344825,4.30752551020404E-11,286,0,1,28,342,0,0.0080245,9.34413381377551E-07,0
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97501,40,1680,0.025,1.23985535831697E-10,42,0,1,39,42,0,0.000865,6.30628959894806E-07,0
100.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.99726,450,18900,0.00176,1.14392909595984E-05,42,0,1,0,0,0,0,0,1
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928574,14,588,0.071433,1.0817751479288E-10,42,0,1,14,42,0,0.0350625,0.00121384991798,1
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966669,30,1260,0.033333,7.879429250892E-11,42,0,1,20,42,0,0.0402235,0.001622430536188,1
98.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.924585,147,42042,0.005687,2.45650365439107E-06,286,0,1,0,0,0,0,0,1
24.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944416,18,5148,0.055555,5.76332179930768E-11,286,0,1,18,342,0,0.01104,5.60321459876543E-07,0
51.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928561,14,4004,0.071431,1.28177514792899E-10,286,0,1,13,342,0,0.01106,6.89398153846154E-07,0
9.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888892,9,378,0.111111,1.08750000000037E-10,42,0,1,8,42,0,0.0039715,4.93249999999998E-10,0
85.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999917,19,5434,0.055548,1.13830246913589E-10,286,0,1,18,342,0,0.011072,1.14730969444444E-06,0
54.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97619,42,12012,0.02381,5.66888756692415E-11,286,0,1,41,342,0,0.008259,1.35788605829863E-06,0
75.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949999,20,5720,0.049999,7.02603878116256E-11,286,0,1,19,342,0,0.01105,1.67768960110803E-06,0
39.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.857195,13,546,0.071433,2.11409722222262E-10,42,0,1,13,42,0,0.00404,1.06412269230769E-05,0
52.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.956529,23,966,0.043479,6.57871900826494E-11,42,0,1,22,42,0,0.0039395,6.8284741322314E-07,0
98.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.990507,158,45188,0.00567,6.07144616414459E-06,286,0,1,0,0,0,0,0,1
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966665,30,1260,0.033333,1.48613555291304E-10,42,0,1,21,42,0,0.214818,0.028439337214503,1
21.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.99996,13,546,0.083335,1.15666666666678E-10,42,0,1,12,42,0,0.003961,1.71424305555556E-09,0
92.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.992929,158,45188,0.00567,3.0130952949004E-06,286,0,1,0,0,0,0,0,1
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666663,3,858,0.3333315,1.22499999999274E-11,286,0,1,3,342,0,0.06209,0.001801191581556,1
72.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971433,35,1470,0.028573,5.07171280276815E-11,42,0,1,34,42,0,0.00094,5.56377678200692E-07,0
37.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977784,45,1890,0.022222,6.22314049586801E-11,42,0,1,44,42,0,0.0008695,2.5552538553719E-06,0
32.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97298,37,10582,0.027027,6.82839506172854E-11,286,0,1,36,342,0,0.00802,2.82380783950617E-06,0
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888894,9,378,0.1111125,8.91875000000205E-11,42,0,1,9,42,0,0.003985,3.44828535802469E-06,0
92.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.140239,24,6864,0.005661,1.42706031379962E-06,286,0,1,0,0,0,0,0,1
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666683,3,858,0.3333415,6.24999999994311E-12,286,0,1,3,342,0,0.011192,0.00023740265,1
19.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999971,27,7722,0.038461,2.21397928994084E-10,286,0,1,26,342,0,0.00811,2.01644123668639E-06,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.00448,0,0
64.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954543,22,6292,0.045454,2.84721088435364E-10,286,0,1,22,342,0,0.010693,1.09842305227273E-05,0
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.96662,30,1260,0.033333,2.1006183115341E-10,42,0,1,30,42,0,0.000934,0.000367857706373,1
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978258,46,13156,0.021739,1.21662222222218E-10,286,0,1,45,342,0,0.008024,1.51238164246914E-06,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978272,46,13156,0.021739,5.17461728395061E-11,286,0,1,45,342,0,0.00802,8.61789484444445E-06,0
76.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947378,37,10582,0.0263165,9.36080246913562E-11,286,0,1,37,342,0,0.008036,8.90525704894083E-07,0
37.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977778,45,1890,0.022222,1.09483471074382E-11,42,0,1,44,42,0,0.000893,3.56613469008264E-07,0
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967723,31,1302,0.032258,1.3237888888888E-10,42,0,1,30,42,0,0.0009235,2.70225702222222E-06,0
31.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.933335,15,4290,0.066668,3.47397959183514E-11,286,0,1,14,342,0,0.011089,7.46612882653061E-07,0
32.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972974,37,10582,0.0270275,9.86635802469146E-11,286,0,1,36,342,0,0.008041,1.31675628626543E-06,0
75.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949973,20,5720,0.05,1.39191135734067E-10,286,0,1,19,342,0,0.011068,2.29314227146814E-06,0
32.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972973,37,10582,0.027027,9.42492283950602E-11,286,0,1,36,342,0,0.0080205,1.4846402654321E-06,0
12.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.777844,8,336,0.111114,3.70530612244824E-10,42,0,1,8,42,0,0.0040035,6.34107343750001E-08,0
48.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97436,39,11154,0.02564,4.46814404432109E-11,286,0,1,38,342,0,0.0080305,1.32781703157895E-05,0
7.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949996,20,5720,0.050001,5.82714681440494E-11,286,0,1,19,342,0,0.011028,2.22829626038781E-06,0
31.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.933317,15,4290,0.0666705,2.01678571428505E-10,286,0,1,15,342,0,0.011059,3.30998864888889E-06,0
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888912,9,378,0.111106,4.27750000000058E-10,42,0,1,9,42,0,0.004048,1.41201654320988E-07,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972229,36,10296,0.027778,1.13170612244897E-10,286,0,1,35,342,0,0.008036,1.07100151346939E-06,0
26.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.750012,4,1144,0.250005,1.40000000000095E-11,286,0,1,4,342,0,0.0112265,9.418361875E-07,0
50.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975608,41,1722,0.0243905,1.40560000000002E-10,42,0,1,40,42,0,0.000899,2.21874504E-06,0
11.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.957467,46,1932,0.021277,2.0086913580244E-11,42,0,1,46,42,0,0.000853,3.5418040879017E-07,0
51.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999967,15,4290,0.0714245,2.14739795918368E-10,286,0,1,14,342,0,0.011125,8.8632506122449E-07,0
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962969,27,7722,0.037037,3.26582840236628E-11,286,0,1,26,342,0,0.007986,2.06402203698225E-06,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,2016,0.020833,3.9408782254415E-11,42,0,1,47,42,0,0.000872,4.089696713445E-07,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.004211,0,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979165,48,13728,0.020833,1.02209144409239E-10,286,0,1,47,342,0,0.008039,3.27912355183341E-06,0
55.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964285,28,1176,0.035715,8.87846364883404E-11,42,0,1,27,42,0,0.003934,6.82441459259259E-06,0
4.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972214,36,10296,0.027777,1.11162448979588E-10,286,0,1,35,342,0,0.00802,1.45087059102041E-06,0
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999994,10,420,0.111108,8.1580246913569E-11,42,0,1,9,42,0,0.004077,6.51310444444445E-07,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899997,10,420,0.099999,3.48000000000103E-10,42,0,1,9,42,0,0.004015,2.85595111111111E-07,1
